strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,4+4,underdog,WR_DELTA,10,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,15,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,20,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,25,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,30,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,35,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,40,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,45,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,50,14,8,6,57.14,1738,738,1400,0.5271,200,100
Flat100,4+4,underdog,WR_DELTA,75,11,7,4,63.64,1802,802,1100,0.7291,100,100
Flat100,4+4,underdog,WR_DELTA,100,7,5,2,71.43,1738,738,700,1.0543,100,100
Flat100,4+4,underdog,WR_DELTA,125,5,4,1,80.00,1675,675,500,1.3500,100,100
Flat100,4+4,underdog,WR_DELTA,150,2,2,0,100.00,1517,517,200,2.5850,0,100
Flat100,4+4,underdog,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,underdog,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,underdog,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,underdog,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,favorite,WR_DELTA,5,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,10,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,15,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,20,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,25,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,30,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,35,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,40,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,45,15,14,1,93.33,1455,455,1500,0.3033,100,100
Flat100,4+4,favorite,WR_DELTA,50,14,13,1,92.86,1410,410,1400,0.2929,100,100
Flat100,4+4,favorite,WR_DELTA,75,10,9,1,90.00,1221,221,1000,0.2210,100,100
Flat100,4+4,favorite,WR_DELTA,100,7,7,0,100.00,1243,243,700,0.3471,0,100
Flat100,4+4,favorite,WR_DELTA,125,6,6,0,100.00,1203,203,600,0.3383,0,100
Flat100,4+4,favorite,WR_DELTA,150,4,4,0,100.00,1148,148,400,0.3700,0,100
Flat100,4+4,favorite,WR_DELTA,200,3,3,0,100.00,1118,118,300,0.3933,0,100
Flat100,4+4,favorite,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,favorite,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,favorite,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,favorite,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,5,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,10,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,15,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,20,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,25,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,30,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,35,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,40,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,45,32,24,8,75.00,1634,634,1600,0.3959,150,50
Flat5PctInitial,4+4,any,WR_DELTA,50,31,23,8,74.19,1611,611,1550,0.3942,150,50
Flat5PctInitial,4+4,any,WR_DELTA,75,24,18,6,75.00,1549,549,1200,0.4571,100,50
Flat5PctInitial,4+4,any,WR_DELTA,100,17,14,3,82.35,1528,528,850,0.6206,100,50
Flat5PctInitial,4+4,any,WR_DELTA,125,13,11,2,84.62,1433,433,650,0.6654,100,50
Flat5PctInitial,4+4,any,WR_DELTA,150,7,7,0,100.00,1376,376,350,1.0743,0,50
Flat5PctInitial,4+4,any,WR_DELTA,200,4,4,0,100.00,1103,103,200,0.5125,0,50
Flat5PctInitial,4+4,any,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,5,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,10,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,15,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,20,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,25,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,30,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,35,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,40,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,45,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,50,14,8,6,57.14,1369,369,700,0.5271,100,50
Flat5PctInitial,4+4,underdog,WR_DELTA,75,11,7,4,63.64,1401,401,550,0.7291,50,50
Flat5PctInitial,4+4,underdog,WR_DELTA,100,7,5,2,71.43,1369,369,350,1.0543,50,50
