strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Fibonacci_$1,5+5,underdog,WR_DELTA,45,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,50,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,75,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,100,270,222,48,82.22,1300,300,291,1.0300,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,125,262,218,44,83.21,1297,297,280,1.0605,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,150,233,197,36,84.55,1279,279,251,1.1116,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,200,167,149,18,89.22,1204,204,171,1.1926,4,3
Fibonacci_$1,5+5,underdog,WR_DELTA,250,82,79,3,96.34,1118,118,82,1.4437,1,1
Fibonacci_$1,5+5,underdog,WR_DELTA,300,43,41,2,95.35,1057,57,43,1.3170,1,1
Fibonacci_$1,5+5,underdog,WR_DELTA,350,16,15,1,93.75,1022,22,16,1.4012,1,1
Fibonacci_$1,5+5,underdog,WR_DELTA,400,5,4,1,80.00,1005,5,5,1.0180,1,1
Fibonacci_$1,5+5,favorite,WR_DELTA,5,527,487,40,92.41,1168,168,529,0.3181,2,2
Fibonacci_$1,5+5,favorite,WR_DELTA,10,527,487,40,92.41,1168,168,529,0.3181,2,2
Fibonacci_$1,5+5,favorite,WR_DELTA,15,527,487,40,92.41,1168,168,529,0.3181,2,2
Fibonacci_$1,5+5,favorite,WR_DELTA,20,527,487,40,92.41,1168,168,529,0.3181,2,2
