strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat5PctInitial,4+4,favorite,WR_DELTA,35,3808,3050,758,80.09,34116,33116,190400,0.1739,509,50
Flat5PctInitial,4+4,favorite,WR_DELTA,40,3780,3028,752,80.11,33884,32884,189000,0.1740,459,50
Flat5PctInitial,4+4,favorite,WR_DELTA,45,3738,3001,737,80.28,34021,33021,186900,0.1767,409,50
Flat5PctInitial,4+4,favorite,WR_DELTA,50,3697,2971,726,80.36,33847,32847,184850,0.1777,409,50
Flat5PctInitial,4+4,favorite,WR_DELTA,75,3368,2733,635,81.15,32610,31610,168400,0.1877,360,50
Flat5PctInitial,4+4,favorite,WR_DELTA,100,2756,2272,484,82.44,29205,28205,137800,0.2047,313,50
Flat5PctInitial,4+4,favorite,WR_DELTA,125,2032,1687,345,83.02,22620,21620,101600,0.2128,299,50
Flat5PctInitial,4+4,favorite,WR_DELTA,150,1407,1188,219,84.43,16886,15886,70350,0.2258,298,50
Flat5PctInitial,4+4,favorite,WR_DELTA,200,540,467,73,86.48,7773,6773,27000,0.2509,202,50
Flat5PctInitial,4+4,favorite,WR_DELTA,250,168,150,18,89.29,3333,2333,8400,0.2777,100,50
Flat5PctInitial,4+4,favorite,WR_DELTA,300,44,40,4,90.91,1701,701,2200,0.3186,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,350,12,12,0,100.00,1261,261,600,0.4342,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,400,3,3,0,100.00,1070,70,150,0.4667,0,50
Flat100,5+5,any,WR_DELTA,5,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,10,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,15,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,20,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,25,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,30,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,35,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,40,1131,859,272,75.95,43624,42624,113100,0.3769,462,100
Flat100,5+5,any,WR_DELTA,45,1130,858,272,75.93,43588,42588,113000,0.3769,462,100
Flat100,5+5,any,WR_DELTA,50,1130,858,272,75.93,43588,42588,113000,0.3769,462,100
Flat100,5+5,any,WR_DELTA,75,1123,853,270,75.96,43057,42057,112300,0.3745,462,100
Flat100,5+5,any,WR_DELTA,100,1089,835,254,76.68,43020,42020,108900,0.3859,462,100
Flat100,5+5,any,WR_DELTA,125,985,765,220,77.66,41458,40458,98500,0.4107,428,100
Flat100,5+5,any,WR_DELTA,150,836,659,177,78.83,36909,35909,83600,0.4295,515,100
Flat100,5+5,any,WR_DELTA,200,429,356,73,82.98,22855,21855,42900,0.5094,368,100
Flat100,5+5,any,WR_DELTA,250,177,153,24,86.44,11546,10546,17700,0.5958,353,100
Flat100,5+5,any,WR_DELTA,300,51,47,4,92.16,4945,3945,5100,0.7735,100,100
Flat100,5+5,any,WR_DELTA,350,16,16,0,100.00,2539,1539,1600,0.9619,0,100
Flat100,5+5,any,WR_DELTA,400,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,underdog,WR_DELTA,5,422,288,134,68.25,30111,29111,42200,0.6898,404,100
Flat100,5+5,underdog,WR_DELTA,10,422,288,134,68.25,30111,29111,42200,0.6898,404,100
Flat100,5+5,underdog,WR_DELTA,15,422,288,134,68.25,30111,29111,42200,0.6898,404,100
Flat100,5+5,underdog,WR_DELTA,20,422,288,134,68.25,30111,29111,42200,0.6898,404,100
Flat100,5+5,underdog,WR_DELTA,25,422,288,134,68.25,30111,29111,42200,0.6898,404,100
Flat100,5+5,underdog,WR_DELTA,30,422,288,134,68.25,30111,29111,42200,0.6898,404,100
