strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Bankroll5pct,none,underdog,GPM,200,3503,1252,2251,35.74,0,-1000,3976,-0.2515,1115,56
Bankroll5pct,none,underdog,GPM,300,1625,599,1026,36.86,0,-1000,8359,-0.1196,1063,53
Bankroll5pct,none,underdog,GPM,400,661,247,414,37.37,22,-978,6535,-0.1496,1057,54
Bankroll5pct,none,underdog,GPM,500,222,79,143,35.59,201,-799,5144,-0.1554,799,50
Bankroll5pct,none,underdog,XPM,100,6651,2368,4283,35.60,0,-1000,4125,-0.2424,1000,50
Bankroll5pct,none,underdog,XPM,200,3435,1225,2210,35.66,0,-1000,3538,-0.2827,1020,51
Bankroll5pct,none,underdog,XPM,300,1494,516,978,34.54,0,-1000,3054,-0.3274,1020,51
Bankroll5pct,none,underdog,XPM,400,564,206,358,36.52,19,-981,3374,-0.2906,1033,52
Bankroll5pct,none,underdog,XPM,500,190,76,114,40.00,666,-334,10218,-0.0327,1075,87
Bankroll5pct,none,underdog,HERO_DAMAGE,5000,7767,2712,5055,34.92,0,-1000,4304,-0.2323,1041,52
Bankroll5pct,none,underdog,HERO_DAMAGE,10000,4941,1664,3277,33.68,0,-1000,4416,-0.2264,1087,54
Bankroll5pct,none,underdog,HERO_DAMAGE,15000,2795,925,1870,33.09,0,-1000,3016,-0.3316,1020,51
Bankroll5pct,none,underdog,HERO_DAMAGE,20000,1414,483,931,34.16,0,-1000,3336,-0.2997,1020,51
Bankroll5pct,none,underdog,HERO_DAMAGE,25000,622,205,417,32.96,1,-999,4267,-0.2341,1073,54
Bankroll5pct,none,underdog,TOWER_DAMAGE,5000,3898,1427,2471,36.61,0,-1000,13314,-0.0751,1840,92
Bankroll5pct,none,underdog,TOWER_DAMAGE,10000,880,310,570,35.23,0,-1000,6802,-0.1469,1161,58
Bankroll5pct,none,underdog,TOWER_DAMAGE,15000,125,44,81,35.20,412,-588,4115,-0.1428,969,65
Bankroll5pct,none,underdog,TOWER_DAMAGE,20000,8,2,6,25.00,833,-167,345,-0.4853,226,50
Bankroll5pct,none,underdog,TOWER_DAMAGE,25000,1,0,1,0.00,950,-50,50,-1.0000,50,50
Bankroll5pct,none,underdog,DAMAGE_TAKEN,10000,7333,2586,4747,35.27,0,-1000,4913,-0.2035,1074,54
Bankroll5pct,none,underdog,DAMAGE_TAKEN,20000,4389,1535,2854,34.97,0,-1000,4515,-0.2215,1000,50
Bankroll5pct,none,underdog,DAMAGE_TAKEN,30000,2446,871,1575,35.61,0,-1000,3504,-0.2854,1000,50
Bankroll5pct,none,underdog,DAMAGE_TAKEN,40000,1336,480,856,35.93,0,-1000,2801,-0.3570,1000,50
Bankroll5pct,none,underdog,DAMAGE_TAKEN,50000,782,278,504,35.55,1,-999,4632,-0.2156,999,50
Bankroll5pct,none,underdog,TEAM_PARTICIPATION,1,7788,2836,4952,36.41,0,-1000,12394,-0.0807,1147,57
Bankroll5pct,none,underdog,TEAM_PARTICIPATION,2,4677,1715,2962,36.67,0,-1000,30264,-0.0330,2707,135
Bankroll5pct,none,underdog,TEAM_PARTICIPATION,3,2421,889,1532,36.72,0,-1000,22026,-0.0454,1580,79
Bankroll5pct,none,underdog,TEAM_PARTICIPATION,4,1095,393,702,35.89,0,-1000,10300,-0.0971,1379,69
Bankroll5pct,none,underdog,TEAM_PARTICIPATION,5,412,155,257,37.62,52,-948,14041,-0.0675,1908,98
Bankroll5pct,none,favorite,GPM,100,7137,4561,2576,63.91,0,-1000,12308,-0.0812,1030,52
Bankroll5pct,none,favorite,GPM,200,3791,2425,1366,63.97,0,-1000,10760,-0.0929,1060,53
Bankroll5pct,none,favorite,GPM,300,1765,1129,636,63.97,1,-999,20349,-0.0491,1250,63
Bankroll5pct,none,favorite,GPM,400,747,484,263,64.79,64,-936,21049,-0.0444,1739,90
Bankroll5pct,none,favorite,GPM,500,284,193,91,67.96,729,-271,17746,-0.0153,1454,106
Bankroll5pct,none,favorite,XPM,100,6825,4341,2484,63.60,0,-1000,12807,-0.0781,1003,50
Bankroll5pct,none,favorite,XPM,200,3593,2254,1339,62.73,0,-1000,12842,-0.0779,1053,53
Bankroll5pct,none,favorite,XPM,300,1571,965,606,61.43,0,-1000,9712,-0.1029,1011,51
Bankroll5pct,none,favorite,XPM,400,638,399,239,62.54,46,-954,12466,-0.0765,967,51
Bankroll5pct,none,favorite,XPM,500,231,148,83,64.07,425,-575,9767,-0.0589,765,59
Bankroll5pct,none,favorite,HERO_DAMAGE,5000,7381,4595,2786,62.25,0,-1000,6136,-0.1630,1098,55
Bankroll5pct,none,favorite,HERO_DAMAGE,10000,4552,2803,1749,61.58,0,-1000,7928,-0.1261,1135,57
Bankroll5pct,none,favorite,HERO_DAMAGE,15000,2530,1538,992,60.79,0,-1000,12278,-0.0814,1045,52
Bankroll5pct,none,favorite,HERO_DAMAGE,20000,1227,742,485,60.47,0,-1000,10623,-0.0941,1011,51
Bankroll5pct,none,favorite,HERO_DAMAGE,25000,572,344,228,60.14,26,-974,8872,-0.1098,975,50
Bankroll5pct,none,favorite,TOWER_DAMAGE,5000,4509,2939,1570,65.18,0,-1000,21489,-0.0465,1370,69
Bankroll5pct,none,favorite,TOWER_DAMAGE,10000,1038,667,371,64.26,23,-977,19017,-0.0514,1396,71
Bankroll5pct,none,favorite,TOWER_DAMAGE,15000,132,88,44,66.67,766,-234,5524,-0.0424,502,56
Bankroll5pct,none,favorite,TOWER_DAMAGE,20000,7,5,2,71.43,1014,14,350,0.0410,52,52
Bankroll5pct,none,favorite,TOWER_DAMAGE,25000,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,favorite,DAMAGE_TAKEN,10000,7438,4693,2745,63.09,0,-1000,4778,-0.2093,1000,50
Bankroll5pct,none,favorite,DAMAGE_TAKEN,20000,4526,2845,1681,62.86,0,-1000,6897,-0.1450,1026,51
Bankroll5pct,none,favorite,DAMAGE_TAKEN,30000,2650,1664,986,62.79,0,-1000,7049,-0.1419,1037,52
Bankroll5pct,none,favorite,DAMAGE_TAKEN,40000,1493,948,545,63.50,3,-997,9881,-0.1009,1035,52
Bankroll5pct,none,favorite,DAMAGE_TAKEN,50000,887,576,311,64.94,78,-922,10264,-0.0898,930,50
Bankroll5pct,none,favorite,TEAM_PARTICIPATION,1,6930,4442,2488,64.10,0,-1000,13396,-0.0746,1067,53
Bankroll5pct,none,favorite,TEAM_PARTICIPATION,2,3970,2559,1411,64.46,0,-1000,12768,-0.0783,1067,53
Bankroll5pct,none,favorite,TEAM_PARTICIPATION,3,1999,1285,714,64.28,1,-999,25204,-0.0396,999,50
Bankroll5pct,none,favorite,TEAM_PARTICIPATION,4,844,544,300,64.45,58,-942,13167,-0.0715,944,50
Bankroll5pct,none,favorite,TEAM_PARTICIPATION,5,316,208,108,65.82,525,-475,13790,-0.0344,739,62
Flat100,4+4,any,GPM,100,2467,1705,762,69.11,57030,56030,246700,0.2271,1619,100
Flat100,4+4,any,GPM,200,1376,943,433,68.53,29048,28048,137600,0.2038,2243,100
Flat100,4+4,any,GPM,300,644,439,205,68.17,13599,12599,64400,0.1956,1068,100
Flat100,4+4,any,GPM,400,294,209,85,71.09,7863,6863,29400,0.2334,918,100
