strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Pct10,none,<2.4,WR_DELTA,400,18,17,1,94.44,2296,1296,2531,0.5123,100,216
Pct10,none,<2.5,WR_DELTA,50,12443,8896,3547,71.49,21172557,21171557,108367022,0.1954,108700,10000
Pct10,none,<2.5,WR_DELTA,100,7240,5412,1828,74.75,15555936,15554936,62979613,0.2470,101500,10000
Pct10,none,<2.5,WR_DELTA,150,3682,2890,792,78.49,9636405,9635405,31498482,0.3059,93600,10000
Pct10,none,<2.5,WR_DELTA,200,1619,1330,289,82.15,4886656,4885656,13615082,0.3588,63500,10000
Pct10,none,<2.5,WR_DELTA,250,642,538,104,83.80,1803464,1802464,4562304,0.3951,25800,10000
Pct10,none,<2.5,WR_DELTA,300,228,200,28,87.72,553631,552631,1126645,0.4905,11521,10000
Pct10,none,<2.5,WR_DELTA,350,65,58,7,89.23,20298,19298,35355,0.5458,937,1906
Pct10,none,<2.5,WR_DELTA,400,19,17,2,89.47,2067,1067,2403,0.4440,128,194
Pct10,none,<2.6,WR_DELTA,50,12762,9074,3688,71.10,22479433,22478433,111607253,0.2014,118700,10000
Pct10,none,<2.6,WR_DELTA,100,7417,5516,1901,74.37,16410714,16409714,64681341,0.2537,101500,10000
Pct10,none,<2.6,WR_DELTA,150,3776,2947,829,78.05,10134526,10133526,32439977,0.3124,93600,10000
Pct10,none,<2.6,WR_DELTA,200,1661,1361,300,81.94,5247976,5246976,14142171,0.3710,68300,10000
Pct10,none,<2.6,WR_DELTA,250,658,551,107,83.74,1970002,1969002,4766522,0.4131,25800,10000
Pct10,none,<2.6,WR_DELTA,300,233,205,28,87.98,628804,627804,1220779,0.5143,15329,10000
Pct10,none,<2.6,WR_DELTA,350,66,59,7,89.39,23342,22342,39080,0.5717,937,2192
Pct10,none,<2.6,WR_DELTA,400,19,17,2,89.47,2067,1067,2403,0.4440,128,194
Pct10,none,<2.7,WR_DELTA,50,12996,9198,3798,70.78,23397684,23396684,114563395,0.2042,118700,10000
Pct10,none,<2.7,WR_DELTA,100,7552,5594,1958,74.07,17094267,17093267,66208513,0.2582,101500,10000
Pct10,none,<2.7,WR_DELTA,150,3843,2990,853,77.80,10595721,10594721,33395054,0.3173,93600,10000
Pct10,none,<2.7,WR_DELTA,200,1689,1380,309,81.71,5465723,5464723,14451985,0.3781,68300,10000
Pct10,none,<2.7,WR_DELTA,250,668,558,110,83.53,2052393,2051393,4885864,0.4199,25800,10000
Pct10,none,<2.7,WR_DELTA,300,236,207,29,87.71,650060,649060,1245055,0.5213,15754,10000
Pct10,none,<2.7,WR_DELTA,350,67,59,8,88.06,21008,20008,35312,0.5666,843,1973
Pct10,none,<2.7,WR_DELTA,400,19,17,2,89.47,2067,1067,2403,0.4440,128,194
Pct10,none,<2.8,WR_DELTA,50,13225,9326,3899,70.52,24587055,24586055,117174023,0.2098,102500,10000
Pct10,none,<2.8,WR_DELTA,100,7668,5666,2002,73.89,17893601,17892601,67544302,0.2649,101500,10000
Pct10,none,<2.8,WR_DELTA,150,3890,3022,868,77.69,10999143,10998143,33926643,0.3242,93600,10000
Pct10,none,<2.8,WR_DELTA,200,1707,1395,312,81.72,5695138,5694138,14711942,0.3870,68300,10000
Pct10,none,<2.8,WR_DELTA,250,678,567,111,83.63,2195839,2194839,4981436,0.4406,25800,10000
Pct10,none,<2.8,WR_DELTA,300,241,212,29,87.97,736624,735624,1352513,0.5439,15800,10000
Pct10,none,<2.8,WR_DELTA,350,69,61,8,88.41,28906,27906,47124,0.5922,989,2714
Pct10,none,<2.8,WR_DELTA,400,20,18,2,90.00,2424,1424,2677,0.5321,128,228
Pct10,none,<2.9,WR_DELTA,50,13473,9456,4017,70.18,25745340,25744340,119560023,0.2153,111300,10000
Pct10,none,<2.9,WR_DELTA,100,7819,5751,2068,73.55,18752219,18751219,68908075,0.2721,101500,10000
Pct10,none,<2.9,WR_DELTA,150,3953,3062,891,77.46,11485477,11484477,34516982,0.3327,93600,10000
Pct10,none,<2.9,WR_DELTA,200,1729,1409,320,81.49,5863327,5862327,14898874,0.3935,68300,10000
Pct10,none,<2.9,WR_DELTA,250,686,573,113,83.53,2283350,2282350,5086621,0.4487,33200,10000
Pct10,none,<2.9,WR_DELTA,300,247,218,29,88.26,844214,843214,1479668,0.5699,15800,10000
Pct10,none,<2.9,WR_DELTA,350,70,62,8,88.57,34138,33138,54187,0.6115,989,3205
Pct10,none,<2.9,WR_DELTA,400,20,18,2,90.00,2424,1424,2677,0.5321,128,228
Pct10,none,<3.0,WR_DELTA,50,13639,9538,4101,69.93,26461096,26460096,120883039,0.2189,111300,10000
Pct10,none,<3.0,WR_DELTA,100,7904,5796,2108,73.33,19205460,19204460,69345471,0.2769,101500,10000
Pct10,none,<3.0,WR_DELTA,150,3991,3081,910,77.20,11649408,11648408,34654100,0.3361,93600,10000
Pct10,none,<3.0,WR_DELTA,200,1746,1418,328,81.21,5949795,5948795,14881504,0.3997,68300,10000
Pct10,none,<3.0,WR_DELTA,250,693,578,115,83.41,2359925,2358925,5183891,0.4550,33200,10000
Pct10,none,<3.0,WR_DELTA,300,249,219,30,87.95,852244,851244,1500107,0.5675,15800,10000
Pct10,none,<3.0,WR_DELTA,350,71,62,9,87.32,30724,29724,48951,0.6072,890,2885
Pct10,none,<3.0,WR_DELTA,400,20,18,2,90.00,2424,1424,2677,0.5321,128,228
Pct10,none,<3.1,WR_DELTA,50,13746,9581,4165,69.70,26687981,26686981,121779858,0.2191,111000,10000
Pct10,none,<3.1,WR_DELTA,100,7969,5828,2141,73.13,19522930,19521930,69912172,0.2792,101500,10000
Pct10,none,<3.1,WR_DELTA,150,4020,3095,925,76.99,11782994,11781994,34962586,0.3370,93600,10000
Pct10,none,<3.1,WR_DELTA,200,1760,1423,337,80.85,5959265,5958265,15027246,0.3965,68300,10000
Pct10,none,<3.1,WR_DELTA,250,695,578,117,83.17,2337513,2336513,5198378,0.4495,33200,10000
Pct10,none,<3.1,WR_DELTA,300,250,219,31,87.60,842244,841244,1510107,0.5571,15800,10000
Pct10,none,<3.1,WR_DELTA,350,72,62,10,86.11,27652,26652,50245,0.5304,2321,2596
Pct10,none,<3.1,WR_DELTA,400,20,18,2,90.00,2424,1424,2677,0.5321,128,228
Pct10,none,<3.2,WR_DELTA,50,13869,9633,4236,69.46,27058838,27057838,122663462,0.2206,111000,10000
Pct10,none,<3.2,WR_DELTA,100,8046,5863,2183,72.87,19832176,19831176,70462581,0.2814,101500,10000
Pct10,none,<3.2,WR_DELTA,150,4060,3114,946,76.70,11970226,11969226,35225547,0.3398,93600,10000
Pct10,none,<3.2,WR_DELTA,200,1777,1434,343,80.70,6131154,6130154,15205050,0.4032,68300,10000
Pct10,none,<3.2,WR_DELTA,250,699,580,119,82.98,2359152,2358152,5246952,0.4494,33200,10000
Pct10,none,<3.2,WR_DELTA,300,250,219,31,87.60,842244,841244,1510107,0.5571,15800,10000
Pct10,none,<3.2,WR_DELTA,350,72,62,10,86.11,27652,26652,50245,0.5304,2321,2596
Pct10,none,<3.2,WR_DELTA,400,20,18,2,90.00,2424,1424,2677,0.5321,128,228
Pct10,none,<3.3,WR_DELTA,50,13980,9687,4293,69.29,27671425,27670425,123294025,0.2244,108500,10000
Pct10,none,<3.3,WR_DELTA,100,8111,5898,2213,72.72,20301278,20300278,70969731,0.2860,101500,10000
Pct10,none,<3.3,WR_DELTA,150,4094,3134,960,76.55,12269030,12268030,35527487,0.3453,93600,10000
Pct10,none,<3.3,WR_DELTA,200,1793,1445,348,80.59,6324254,6323254,15365050,0.4115,68300,10000
Pct10,none,<3.3,WR_DELTA,250,705,584,121,82.84,2427152,2426152,5306952,0.4572,33200,10000
Pct10,none,<3.3,WR_DELTA,300,252,220,32,87.30,854244,853244,1530107,0.5576,15800,10000
Pct10,none,<3.3,WR_DELTA,350,72,62,10,86.11,27652,26652,50245,0.5304,2321,2596
Pct10,none,<3.3,WR_DELTA,400,20,18,2,90.00,2424,1424,2677,0.5321,128,228
Pct10,none,<3.4,WR_DELTA,50,14097,9733,4364,69.04,28002974,28001974,124237280,0.2254,108500,10000
Pct10,none,<3.4,WR_DELTA,100,8170,5921,2249,72.47,20462243,20461243,71180910,0.2875,108800,10000
Pct10,none,<3.4,WR_DELTA,150,4122,3149,973,76.39,12477650,12476650,35658824,0.3499,93600,10000
Pct10,none,<3.4,WR_DELTA,200,1810,1455,355,80.39,6482797,6481797,15450540,0.4195,68300,10000
Pct10,none,<3.4,WR_DELTA,250,717,590,127,82.29,2504743,2503743,5423451,0.4617,33200,10000
Pct10,none,<3.4,WR_DELTA,300,260,225,35,86.54,938612,937612,1685580,0.5563,20000,10000
Pct10,none,<3.4,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<3.4,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct10,none,<3.5,WR_DELTA,50,14169,9757,4412,68.86,28095038,28094038,124738587,0.2252,108500,10000
Pct10,none,<3.5,WR_DELTA,100,8203,5936,2267,72.36,20639456,20638456,71419266,0.2890,108800,10000
Pct10,none,<3.5,WR_DELTA,150,4133,3152,981,76.26,12466338,12465338,35562065,0.3505,93600,10000
Pct10,none,<3.5,WR_DELTA,200,1818,1457,361,80.14,6463222,6462222,15352376,0.4209,68300,10000
Pct10,none,<3.5,WR_DELTA,250,722,592,130,81.99,2516294,2515294,5365546,0.4688,33200,10000
Pct10,none,<3.5,WR_DELTA,300,262,225,37,85.88,915298,914298,1641917,0.5568,20000,10000
Pct10,none,<3.5,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<3.5,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct10,none,<3.6,WR_DELTA,50,14236,9785,4451,68.73,28408725,28407725,125359072,0.2266,108500,10000
Pct10,none,<3.6,WR_DELTA,100,8231,5951,2280,72.30,20888624,20887624,71709137,0.2913,108800,10000
Pct10,none,<3.6,WR_DELTA,150,4144,3157,987,76.18,12532840,12531840,35624812,0.3518,98100,10000
Pct10,none,<3.6,WR_DELTA,200,1823,1458,365,79.98,6447648,6446648,15353219,0.4199,68300,10000
Pct10,none,<3.6,WR_DELTA,250,724,592,132,81.77,2492668,2491668,5338554,0.4667,33200,10000
Pct10,none,<3.6,WR_DELTA,300,263,225,38,85.55,904163,903163,1619204,0.5578,20000,10000
Pct10,none,<3.6,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<3.6,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct10,none,<3.7,WR_DELTA,50,14283,9802,4481,68.63,28544299,28543299,125818723,0.2269,116400,10000
Pct10,none,<3.7,WR_DELTA,100,8253,5960,2293,72.22,20989935,20988935,71808683,0.2923,108800,10000
Pct10,none,<3.7,WR_DELTA,150,4152,3159,993,76.08,12518746,12517746,35591213,0.3517,98100,10000
Pct10,none,<3.7,WR_DELTA,200,1826,1459,367,79.90,6452689,6451689,15338759,0.4206,68300,10000
Pct10,none,<3.7,WR_DELTA,250,726,592,134,81.54,2471647,2470647,5317254,0.4646,33200,10000
Pct10,none,<3.7,WR_DELTA,300,263,225,38,85.55,904163,903163,1619204,0.5578,20000,10000
Pct10,none,<3.7,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<3.7,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct10,none,<3.8,WR_DELTA,50,14340,9834,4506,68.58,29162403,29161403,126656622,0.2302,116400,10000
Pct10,none,<3.8,WR_DELTA,100,8288,5979,2309,72.14,21335814,21334814,72496594,0.2943,108800,10000
Pct10,none,<3.8,WR_DELTA,150,4169,3172,997,76.09,12827160,12826160,35995603,0.3563,98100,10000
Pct10,none,<3.8,WR_DELTA,200,1831,1463,368,79.90,6551043,6550043,15459010,0.4237,68300,10000
Pct10,none,<3.8,WR_DELTA,250,728,594,134,81.59,2525870,2524870,5400194,0.4676,33200,10000
Pct10,none,<3.8,WR_DELTA,300,264,226,38,85.61,931663,930663,1629204,0.5712,20000,10000
Pct10,none,<3.8,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<3.8,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct10,none,<3.9,WR_DELTA,50,14417,9860,4557,68.39,29367169,29366169,127060430,0.2311,116400,10000
Pct10,none,<3.9,WR_DELTA,100,8323,5990,2333,71.97,21398663,21397663,72718594,0.2943,108800,10000
Pct10,none,<3.9,WR_DELTA,150,4181,3176,1005,75.96,12857184,12856184,36007656,0.3570,98100,10000
Pct10,none,<3.9,WR_DELTA,200,1833,1463,370,79.81,6531043,6530043,15479010,0.4219,68300,10000
Pct10,none,<3.9,WR_DELTA,250,729,594,135,81.48,2515870,2514870,5410194,0.4648,33200,10000
Pct10,none,<3.9,WR_DELTA,300,264,226,38,85.61,931663,930663,1629204,0.5712,20000,10000
Pct10,none,<3.9,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<3.9,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct10,none,<4.0,WR_DELTA,50,14448,9874,4574,68.34,29598234,29597234,127298153,0.2325,116400,10000
Pct10,none,<4.0,WR_DELTA,100,8335,5996,2339,71.94,21511351,21510351,72857244,0.2952,108800,10000
Pct10,none,<4.0,WR_DELTA,150,4185,3179,1006,75.96,12934027,12933027,35997216,0.3593,98100,10000
Pct10,none,<4.0,WR_DELTA,200,1836,1465,371,79.79,6577853,6576853,15461171,0.4254,68300,10000
Pct10,none,<4.0,WR_DELTA,250,731,595,136,81.40,2531178,2530178,5390787,0.4694,33200,10000
Pct10,none,<4.0,WR_DELTA,300,265,227,38,85.66,960163,959163,1679429,0.5711,20000,10000
Pct10,none,<4.0,WR_DELTA,350,77,67,10,87.01,78992,77992,126447,0.6168,6629,7417
Pct10,none,<4.0,WR_DELTA,400,21,19,2,90.48,2987,1987,3297,0.6025,128,280
Pct20,none,<1.2,WR_DELTA,50,674,643,31,95.40,283841,282841,4200672,0.0673,26400,10000
Pct20,none,<1.2,WR_DELTA,100,423,407,16,96.22,145700,144700,2289703,0.0632,19800,10000
Pct20,none,<1.2,WR_DELTA,150,245,238,7,97.14,45761,44761,597499,0.0749,10000,10000
Pct20,none,<1.2,WR_DELTA,200,123,120,3,97.56,8103,7103,70406,0.1009,828,1564
Pct20,none,<1.2,WR_DELTA,250,63,61,2,96.83,2478,1478,17853,0.0828,270,477
Pct20,none,<1.2,WR_DELTA,300,21,19,2,90.48,940,-60,3588,-0.0166,362,215
Pct20,none,<1.2,WR_DELTA,350,5,4,1,80.00,832,-168,944,-0.1776,207,207
Pct20,none,<1.2,WR_DELTA,400,2,2,0,100.00,1036,36,405,0.0896,0,205
Pct20,none,<1.3,WR_DELTA,50,1524,1386,138,90.94,1016553,1015553,13179626,0.0771,58500,10000
Pct20,none,<1.3,WR_DELTA,100,935,867,68,92.73,746418,745418,7926520,0.0940,30200,10000
Pct20,none,<1.3,WR_DELTA,150,521,501,20,96.16,555692,554692,4051990,0.1369,16100,10000
Pct20,none,<1.3,WR_DELTA,200,251,242,9,96.41,186048,185048,1277385,0.1449,10000,10000
Pct20,none,<1.3,WR_DELTA,250,113,109,4,96.46,15387,14387,95253,0.1510,1028,2920
Pct20,none,<1.3,WR_DELTA,300,38,35,3,92.11,1593,593,8326,0.0712,408,307
Pct20,none,<1.3,WR_DELTA,350,8,7,1,87.50,951,-49,1603,-0.0307,225,225
Pct20,none,<1.3,WR_DELTA,400,4,4,0,100.00,1125,125,837,0.1496,0,216
Pct20,none,<1.4,WR_DELTA,50,2659,2335,324,87.81,2337410,2336410,23244736,0.1005,50100,10000
Pct20,none,<1.4,WR_DELTA,100,1610,1438,172,89.32,1618470,1617470,13536999,0.1195,33300,10000
Pct20,none,<1.4,WR_DELTA,150,892,821,71,92.04,1114829,1113829,7326023,0.1520,25000,10000
